MAGID	SampleName	Age	Total	EggNOG	Unknow5
Sg_CM33A_45	CM33A	95	1975	1872	99
Sg_CM33A_46	CM33A	95	3983	3862	573
Sg_CM33A_47	CM33A	95	2112	2048	100
Sg_CM33A_48	CM33A	95	1796	1599	102
Sg_CM33A_49	CM33A	95	1815	1697	62
Sg_CM33A_4	CM33A	95	1161	1081	53
Sg_CM33A_50	CM33A	95	2570	2407	201
Sg_CM33A_51	CM33A	95	1151	847	35
Sg_CM33A_52	CM33A	95	1553	1449	40
Sg_CM33A_53	CM33A	95	1510	1210	59
Sg_CM33A_54	CM33A	95	1961	1813	123
Sg_CM33A_55	CM33A	95	1724	1477	79
Sg_CM33A_56	CM33A	95	2336	2189	125
Sg_CM33A_57	CM33A	95	1462	1335	63
Sg_CM33A_58	CM33A	95	1686	1534	92
Sg_CM33A_59	CM33A	95	2128	1992	83
Sg_CM33A_5	CM33A	95	1769	1653	93
Sg_CM33A_60	CM33A	95	1808	1724	124
Sg_CM33A_61	CM33A	95	1936	1852	126
Sg_CM33A_62	CM33A	95	2315	2085	112
Sg_CM33A_63	CM33A	95	2340	2194	121
Sg_CM33A_64	CM33A	95	2186	1987	130
Sg_CM33A_65	CM33A	95	1492	1430	83
Sg_CM33A_66	CM33A	95	3028	2904	239
Sg_CM33A_67	CM33A	95	3407	3259	159
Sg_CM33A_68	CM33A	95	2120	1909	103
Sg_CM33A_69	CM33A	95	3009	2856	208
Sg_CM33A_6	CM33A	95	2326	2053	118
Sg_CM33A_70	CM33A	95	2230	2065	115
Sg_CM33A_7	CM33A	95	1715	1596	49
Sg_CM33A_8	CM33A	95	2096	1951	129
Sg_CM33A_9	CM33A	95	2907	2761	213
Sg_CM34A_10	CM34A	97	1195	1174	86
Sg_CM34A_11	CM34A	97	2092	1916	114
Sg_CM34A_12	CM34A	97	2273	2124	223
Sg_CM34A_13	CM34A	97	1536	1398	65
Sg_CM34A_14	CM34A	97	2804	2649	157
Sg_CM34A_15	CM34A	97	2049	1972	164
Sg_CM34A_16	CM34A	97	2500	2349	119
Sg_CM34A_17	CM34A	97	3804	3609	218
Sg_CM34A_18	CM34A	97	1938	1804	203
Sg_CM34A_19	CM34A	97	2371	2108	177
Sg_CM34A_1	CM34A	97	1477	1384	48
Sg_CM34A_20	CM34A	97	1530	1492	50
Sg_CM34A_21	CM34A	97	3234	3050	228
Sg_CM34A_22	CM34A	97	1794	1680	91
Sg_CM34A_23	CM34A	97	1322	1226	54
Sg_CM34A_24	CM34A	97	2475	2305	164
Sg_CM34A_25	CM34A	97	3316	3254	105
Sg_CM34A_26	CM34A	97	1776	1640	104
Sg_CM34A_27	CM34A	97	2535	2346	165
Sg_CM34A_28	CM34A	97	2150	1944	115
Sg_CM34A_29	CM34A	97	2218	2020	112
Sg_CM34A_2	CM34A	97	2536	2346	130
Sg_CM34A_30	CM34A	97	1764	1664	94
Sg_CM34A_31	CM34A	97	1947	1827	86
Sg_CM34A_32	CM34A	97	4286	4075	296
Sg_CM34A_33	CM34A	97	2504	2206	74
Sg_CM34A_34	CM34A	97	2461	2309	139
Sg_CM34A_35	CM34A	97	1787	1532	85
Sg_CM34A_36	CM34A	97	3864	3699	307
Sg_CM34A_37	CM34A	97	1373	1310	42
Sg_CM34A_3	CM34A	97	2237	2089	95
Sg_CM34A_4	CM34A	97	3399	3286	236
Sg_CM34A_5	CM34A	97	1538	1397	39
Sg_CM34A_6	CM34A	97	1716	1611	95
Sg_CM34A_7	CM34A	97	2182	2057	106
Sg_CM34A_8	CM34A	97	2272	2066	210
Sg_CM34A_9	CM34A	97	1320	1081	46
Sg_CM35A_10	CM35A	97	1789	1627	126
Sg_CM35A_11	CM35A	97	2041	1782	115
Sg_CM35A_12	CM35A	97	2037	1923	98
Sg_CM35A_13	CM35A	97	2571	2509	166
Sg_CM35A_14	CM35A	97	2281	2194	190
Sg_CM35A_15	CM35A	97	1940	1838	119
Sg_CM35A_16	CM35A	97	2090	1984	162
Sg_CM35A_17	CM35A	97	2470	2323	127
Sg_CM35A_18	CM35A	97	3650	3402	222
Sg_CM35A_19	CM35A	97	1739	1602	57
Sg_CM35A_1	CM35A	97	1859	1760	79
Sg_CM35A_20	CM35A	97	2787	2599	213
Sg_CM35A_21	CM35A	97	1449	1066	53
Sg_CM35A_22	CM35A	97	1890	1699	68
Sg_CM35A_23	CM35A	97	1875	1779	79
Sg_CM35A_24	CM35A	97	2518	2346	174
Sg_CM35A_25	CM35A	97	2048	1934	67
Sg_CM35A_26	CM35A	97	2240	2107	106
Sg_CM35A_27	CM35A	97	2560	2469	143
Sg_CM35A_28	CM35A	97	2888	2760	216
Sg_CM35A_29	CM35A	97	2293	2127	111
Sg_CM35A_2	CM35A	97	1682	1586	59
Sg_CM35A_30	CM35A	97	3144	2832	202
Sg_CM35A_31	CM35A	97	2658	2516	175
Sg_CM35A_32	CM35A	97	3086	2902	229
Sg_CM35A_33	CM35A	97	3988	3787	320
Sg_CM35A_34	CM35A	97	1351	1298	38
Sg_CM35A_35	CM35A	97	1759	1665	80
Sg_CM35A_36	CM35A	97	2329	2108	112
Sg_CM35A_37	CM35A	97	2011	1919	91
Sg_CM35A_38	CM35A	97	2478	2325	167
Sg_CM35A_39	CM35A	97	2549	2076	69
Sg_CM35A_3	CM35A	97	3137	2955	151
Sg_CM35A_40	CM35A	97	1927	1808	82
Sg_CM35A_41	CM35A	97	2309	2059	65
Sg_CM35A_42	CM35A	97	2456	2295	168
Sg_CM35A_43	CM35A	97	3272	3087	217
Sg_CM35A_44	CM35A	97	4556	4377	265
Sg_CM35A_45	CM35A	97	1902	1760	87
Sg_CM35A_46	CM35A	97	3361	3332	49
Sg_CM35A_47	CM35A	97	2438	2337	146
Sg_CM35A_48	CM35A	97	1501	1432	47
Sg_CM35A_49	CM35A	97	1809	1544	92
Sg_CM35A_4	CM35A	97	2180	1927	89
Sg_CM35A_50	CM35A	97	4173	3891	287
Sg_CM35A_51	CM35A	97	2595	2305	85
Sg_CM35A_52	CM35A	97	2563	2452	185
Sg_CM35A_53	CM35A	97	2133	2022	229
Sg_CM35A_54	CM35A	97	2053	1858	106
Sg_CM35A_55	CM35A	97	2296	2112	238
Sg_CM35A_56	CM35A	97	1362	1282	55
Sg_CM35A_57	CM35A	97	1960	1850	71
Sg_CM35A_58	CM35A	97	2381	2233	138
Sg_CM35A_59	CM35A	97	3682	3549	256
Sg_CM35A_5	CM35A	97	2658	2529	180
Sg_CM35A_60	CM35A	97	2466	2301	166
Sg_CM35A_61	CM35A	97	3161	3018	190
Sg_CM35A_6	CM35A	97	1885	1735	111
Sg_CM35A_7	CM35A	97	2712	2362	249
Sg_CM35A_8	CM35A	97	2773	2619	175
Sg_CM35A_9	CM35A	97	2195	2119	118
Sg_CM36A_10	CM36A	99	1672	1607	166
Sg_CM36A_11	CM36A	99	2297	2074	144
Sg_CM36A_12	CM36A	99	1353	1253	38
Sg_CM36A_13	CM36A	99	2417	2296	112
Sg_CM36A_14	CM36A	99	1869	1791	69
Sg_CM36A_15	CM36A	99	2281	2088	127
Sg_CM36A_16	CM36A	99	1993	1901	96
Sg_CM36A_17	CM36A	99	1847	1704	74
Sg_CM36A_18	CM36A	99	2469	2404	160
Sg_CM36A_19	CM36A	99	2060	1932	86
Sg_CM36A_1	CM36A	99	2048	1978	106
Sg_CM36A_20	CM36A	99	2174	2055	200
Sg_CM36A_21	CM36A	99	1588	1559	54
Sg_CM36A_22	CM36A	99	3432	3220	248
Sg_CM36A_23	CM36A	99	1657	1511	69
Sg_CM36A_24	CM36A	99	3107	3037	149
Sg_CM36A_25	CM36A	99	2133	2021	106
Sg_CM36A_26	CM36A	99	1528	1449	55
Sg_CM36A_27	CM36A	99	1967	1850	128
Sg_CM36A_28	CM36A	99	1943	1810	79
Sg_CM36A_29	CM36A	99	3933	3766	337
Sg_CM36A_2	CM36A	99	2399	2258	142
Sg_CM36A_30	CM36A	99	2405	2212	148
Sg_CM36A_31	CM36A	99	2969	2888	111
Sg_CM36A_32	CM36A	99	1440	1319	75
Sg_CM36A_33	CM36A	99	3275	3098	300
Sg_CM36A_34	CM36A	99	2028	1819	124
Sg_CM36A_35	CM36A	99	2252	2166	119
Sg_CM36A_36	CM36A	99	3230	3170	128
Sg_CM36A_37	CM36A	99	1884	1659	56
Sg_CM36A_38	CM36A	99	2636	2326	96
Sg_CM36A_39	CM36A	99	2795	2668	180
Sg_CM36A_3	CM36A	99	2321	2188	110
Sg_CM36A_40	CM36A	99	3312	3174	182
Sg_CM36A_41	CM36A	99	2943	2726	156
Sg_CM36A_42	CM36A	99	2464	2353	161
Sg_CM36A_43	CM36A	99	2671	2569	173
Sg_CM36A_44	CM36A	99	2636	2474	155
Sg_CM36A_45	CM36A	99	3462	3238	225
Sg_CM36A_46	CM36A	99	1926	1832	88
Sg_CM36A_47	CM36A	99	3310	3076	139
Sg_CM36A_48	CM36A	99	2735	2567	102
Sg_CM36A_49	CM36A	99	2328	2157	246
Sg_CM36A_4	CM36A	99	2886	2744	133
Sg_CM36A_52	CM36A	99	2108	1976	115
Sg_CM36A_53	CM36A	99	2014	1847	140
Sg_CM36A_5	CM36A	99	2441	2220	115
Sg_CM36A_6	CM36A	99	1803	1712	70
Sg_CM36A_7	CM36A	99	2567	2383	163
Sg_CM36A_8	CM36A	99	3714	3616	189
Sg_CM36A_9	CM36A	99	3025	2777	146
Sg_D01_10	D01	102	4815	4316	510
Sg_D01_11	D01	102	2199	2084	91
Sg_D01_12	D01	102	3011	2797	229
Sg_D01_13	D01	102	2298	1961	145
Sg_D01_14	D01	102	1837	1689	65
Sg_D01_15	D01	102	1903	1738	81
Sg_D01_16	D01	102	3837	3664	312
Sg_D01_17	D01	102	3674	3525	194
Sg_D01_18	D01	102	1299	1210	54
Sg_D01_19	D01	102	1918	1812	102
Sg_D01_1	D01	102	3151	2898	212
Sg_D01_20	D01	102	1443	1233	24
Sg_D01_21	D01	102	3521	3415	302
Sg_D01_22	D01	102	4745	4632	184
Sg_D01_23	D01	102	2605	2331	65
Sg_D01_24	D01	102	2872	2568	186
Sg_D01_2	D01	102	2487	2365	143
Sg_D01_3	D01	102	1936	1834	100
Sg_D01_5	D01	102	1778	1660	74
Sg_D01_6	D01	102	2323	2216	249
Sg_D01_7	D01	102	1918	1720	83
Sg_D01_8	D01	102	2511	2350	82
Sg_D01_9	D01	102	2873	2658	155
Sg_D02_10	D02	43	2202	2026	52
Sg_D02_11	D02	43	2766	2662	167
Sg_D02_12	D02	43	2307	2267	83
Sg_D02_13	D02	43	2187	2102	252
Sg_D02_14	D02	43	2173	2033	80
Sg_D02_15	D02	43	3804	3494	195
Sg_D02_16	D02	43	3981	3732	248
Sg_D02_17	D02	43	2837	2723	172
Sg_D02_19	D02	43	2283	2215	119
Sg_D02_1	D02	43	1950	1927	72
Sg_D02_20	D02	43	1129	1081	39
Sg_D02_21	D02	43	1920	1753	117
Sg_D02_22	D02	43	2019	1838	68
Sg_D02_23	D02	43	2708	2594	147
Sg_D02_24	D02	43	2162	2051	136
Sg_D02_25	D02	43	2537	2433	126
Sg_D02_26	D02	43	2046	1924	90
Sg_D02_27	D02	43	2055	1994	147
Sg_D02_28	D02	43	3301	3192	204
Sg_D02_29	D02	43	2675	2554	91
Sg_D02_2	D02	43	4632	4466	360
Sg_D02_30	D02	43	2355	2291	101
Sg_D02_31	D02	43	2576	2474	164
Sg_D02_32	D02	43	2465	2373	160
Sg_D02_33	D02	43	2330	2143	138
Sg_D02_34	D02	43	1623	1580	39
Sg_D02_35	D02	43	1977	1776	108
Sg_D02_36	D02	43	1783	1671	64
Sg_D02_37	D02	43	2361	2325	98
Sg_D02_38	D02	43	2250	2218	73
Sg_D02_39	D02	43	2273	2166	87
Sg_D02_3	D02	43	1195	1142	46
Sg_D02_40	D02	43	2498	2428	134
Sg_D02_41	D02	43	2968	2822	208
Sg_D02_43	D02	43	2256	2195	115
Sg_D02_44	D02	43	1811	1666	54
Sg_D02_45	D02	43	2695	2566	224
Sg_D02_46	D02	43	1576	1509	75
Sg_D02_47	D02	43	3895	3765	216
Sg_D02_48	D02	43	2014	1900	119
Sg_D02_49	D02	43	2175	2067	64
Sg_D02_4	D02	43	3073	2929	280
Sg_D02_50	D02	43	2055	1909	93
Sg_D02_52	D02	43	3926	3761	322
Sg_D02_53	D02	43	4619	4520	144
Sg_D02_5	D02	43	2390	2291	155
Sg_D02_6	D02	43	2360	2278	147
Sg_D02_7	D02	43	1687	1613	49
Sg_D02_8	D02	43	2140	1997	82
Sg_D02_9	D02	43	2250	2218	83
Sg_D03_10	D03	103	2473	2405	130
Sg_D03_11	D03	103	3070	2798	258
Sg_D03_12	D03	103	1782	1616	48
Sg_D03_13	D03	103	1768	1613	72
Sg_D03_14	D03	103	1460	1422	82
Sg_D03_15	D03	103	3158	3137	26
Sg_D03_16	D03	103	2055	1910	120
Sg_D03_17	D03	103	1798	1677	87
Sg_D03_18	D03	103	3290	3276	54
Sg_D03_19	D03	103	1879	1689	73
Sg_D03_1	D03	103	2396	2193	160
Sg_D03_20	D03	103	2303	1938	144
Sg_D03_21	D03	103	1895	1698	58
Sg_D03_22	D03	103	2692	2550	172
Sg_D03_23	D03	103	1423	1344	63
Sg_D03_24	D03	103	1373	1073	65
Sg_D03_25	D03	103	2531	2357	141
Sg_D03_26	D03	103	2486	2338	196
Sg_D03_27	D03	103	1690	1582	41
Sg_D03_28	D03	103	1147	873	41
Sg_D03_29	D03	103	2953	2538	140
Sg_D03_2	D03	103	2222	1977	60
Sg_D03_30	D03	103	1822	1745	79
Sg_D03_31	D03	103	4843	4445	440
Sg_D03_32	D03	103	2210	2046	152
Sg_D03_33	D03	103	2250	2047	127
Sg_D03_34	D03	103	1048	949	53
Sg_D03_35	D03	103	2851	2512	226
Sg_D03_37	D03	103	1993	1891	86
Sg_D03_38	D03	103	2054	1829	72
Sg_D03_39	D03	103	2200	1878	59
Sg_D03_3	D03	103	2622	2473	181
Sg_D03_40	D03	103	2472	2305	179
Sg_D03_41	D03	103	2609	2413	136
Sg_D03_42	D03	103	2327	2240	133
Sg_D03_43	D03	103	2300	2214	150
Sg_D03_44	D03	103	1700	1612	59
Sg_D03_46	D03	103	1768	1681	81
Sg_D03_47	D03	103	1946	1804	107
Sg_D03_48	D03	103	1990	1810	136
Sg_D03_49	D03	103	2449	2317	155
Sg_D03_4	D03	103	2595	2360	160
Sg_D03_50	D03	103	2673	2480	195
Sg_D03_51	D03	103	1643	1607	55
Sg_D03_52	D03	103	1870	1812	73
Sg_D03_53	D03	103	1765	1708	152
Sg_D03_54	D03	103	1911	1816	78
Sg_D03_55	D03	103	1506	1178	59
Sg_D03_56	D03	103	3606	3572	42
Sg_D03_57	D03	103	1475	1228	44
Sg_D03_58	D03	103	2336	2254	120
Sg_D03_59	D03	103	2043	1847	118
Sg_D03_5	D03	103	2242	2096	102
Sg_D03_60	D03	103	1924	1832	92
Sg_D03_61	D03	103	4118	3879	246
Sg_D03_63	D03	103	1853	1727	110
Sg_D03_64	D03	103	2408	2207	139
Sg_D03_65	D03	103	1569	1266	65
Sg_D03_66	D03	103	2257	2066	98
Sg_D03_67	D03	103	1468	1388	54
Sg_D03_68	D03	103	2415	2191	129
Sg_D03_69	D03	103	2508	2428	170
Sg_D03_6	D03	103	3713	3608	286
Sg_D03_70	D03	103	2258	2129	107
Sg_D03_71	D03	103	1921	1837	127
Sg_D03_73	D03	103	3416	3186	239
Sg_D03_75	D03	103	2595	2466	224
Sg_D03_77	D03	103	1750	1602	81
Sg_D03_78	D03	103	2843	2570	132
Sg_D03_7	D03	103	2645	2398	247
Sg_D03_8	D03	103	2357	2251	75
Sg_D03_9	D03	103	2196	2059	87
Sg_D05_10	D05	100	2122	2042	192
Sg_D05_11	D05	100	2865	2574	181
Sg_D05_12	D05	100	1501	1414	68
Sg_D05_13	D05	100	1849	1633	80
Sg_D05_14	D05	100	1514	1384	54
Sg_D05_15	D05	100	1773	1661	84
Sg_D05_16	D05	100	2133	2023	100
Sg_D05_17	D05	100	1790	1599	50
Sg_D05_18	D05	100	1896	1719	71
Sg_D05_19	D05	100	1511	1419	42
Sg_D05_1	D05	100	1771	1653	73
Sg_D05_20	D05	100	2449	2113	84
Sg_D05_21	D05	100	1502	1400	53
Sg_D05_22	D05	100	1777	1563	39
Sg_D05_23	D05	100	1589	1528	80
Sg_D05_25	D05	100	2085	1825	94
Sg_D05_26	D05	100	2217	2076	101
Sg_D05_27	D05	100	2125	1998	100
Sg_D05_28	D05	100	1655	1570	76
Sg_D05_29	D05	100	1262	1213	49
Sg_D05_2	D05	100	1554	1374	34
Sg_D05_30	D05	100	2183	1971	135
Sg_D05_31	D05	100	1306	1207	43
Sg_D05_32	D05	100	1373	1283	73
Sg_D05_33	D05	100	1613	1426	59
Sg_D05_34	D05	100	2151	2025	96
Sg_D05_35	D05	100	1554	1401	30
Sg_D05_36	D05	100	1117	1026	29
Sg_D05_37	D05	100	1922	1808	90
Sg_D05_38	D05	100	1817	1710	76
Sg_D05_39	D05	100	1920	1770	73
Sg_D05_3	D05	100	2342	2084	77
Sg_D05_40	D05	100	1515	1431	52
Sg_D05_42	D05	100	1778	1610	55
Sg_D05_43	D05	100	1941	1775	78
Sg_D05_44	D05	100	2012	1789	97
Sg_D05_45	D05	100	1044	860	27
Sg_D05_46	D05	100	2644	2310	71
Sg_D05_47	D05	100	760	670	18
Sg_D05_4	D05	100	1265	1074	32
Sg_D05_5	D05	100	3003	2802	219
Sg_D05_6	D05	100	2487	2192	73
Sg_D05_7	D05	100	1889	1791	121
Sg_D05_8	D05	100	1422	1332	77
Sg_D05_9	D05	100	1447	1364	53
Sg_D06_10	D06	74	2085	2007	176
Sg_D06_11	D06	74	2536	2213	78
Sg_D06_12	D06	74	1706	1624	90
Sg_D06_13	D06	74	1347	1283	55
Sg_D06_14	D06	74	1772	1684	62
Sg_D06_15	D06	74	4038	4004	119
Sg_D06_16	D06	74	2324	2213	147
Sg_D06_17	D06	74	2062	1913	118
Sg_D06_18	D06	74	1644	1537	83
Sg_D06_19	D06	74	1829	1697	65
Sg_D06_1	D06	74	1716	1625	146
Sg_D06_20	D06	74	2424	2238	106
Sg_D06_21	D06	74	1835	1750	67
Sg_D06_22	D06	74	1809	1741	111
Sg_D06_23	D06	74	1695	1590	80
Sg_D06_2	D06	74	1727	1571	79
Sg_D06_3	D06	74	4400	4310	170
Sg_D06_4	D06	74	1930	1793	112
Sg_D06_5	D06	74	1697	1575	61
Sg_D06_6	D06	74	2264	1981	130
Sg_D06_7	D06	74	2213	2101	103
Sg_D06_8	D06	74	1734	1555	49
Sg_D06_9	D06	74	1915	1743	116
Sg_D09_10	D09	101	2182	2035	103
Sg_D09_11	D09	101	1803	1606	61
Sg_D09_12	D09	101	1886	1817	78
Sg_D09_13	D09	101	1793	1705	53
Sg_D09_14	D09	101	3282	3221	84
Sg_D09_15	D09	101	1728	1661	66
Sg_D09_16	D09	101	2473	2246	153
Sg_D09_17	D09	101	1701	1620	41
Sg_D09_18	D09	101	1533	1454	45
Sg_D09_19	D09	101	1750	1610	58
Sg_D09_1	D09	101	1524	1460	79
Sg_D09_20	D09	101	1837	1724	84
Sg_D09_21	D09	101	4066	3934	135
Sg_D09_23	D09	101	1971	1921	70
Sg_D09_24	D09	101	2614	2388	142
Sg_D09_26	D09	101	1789	1584	34
Sg_D09_27	D09	101	1737	1624	59
Sg_D09_2	D09	101	2157	2029	139
Sg_D09_3	D09	101	2413	2350	95
Sg_D09_4	D09	101	1828	1735	97
Sg_D09_5	D09	101	2339	2235	151
Sg_D09_6	D09	101	2766	2495	148
Sg_D09_7	D09	101	2138	2025	107
Sg_D09_8	D09	101	3698	3553	183
Sg_D09_9	D09	101	1620	1566	104
Sg_D10_10	D10	28	2373	2310	153
Sg_D10_11	D10	28	2875	2723	194
Sg_D10_12	D10	28	2924	2709	211
Sg_D10_13	D10	28	1856	1779	72
Sg_D10_14	D10	28	2105	1960	100
Sg_D10_15	D10	28	3411	3162	223
Sg_D10_16	D10	28	1711	1682	82
Sg_D10_17	D10	28	4623	4482	373
Sg_D10_18	D10	28	3939	3740	226
Sg_D10_19	D10	28	3390	3124	199
Sg_D10_1	D10	28	2530	2355	169
Sg_D10_20	D10	28	3058	2919	194
Sg_D10_21	D10	28	1940	1882	82
Sg_D10_22	D10	28	4394	4226	374
Sg_D10_23	D10	28	2307	2211	89
Sg_D10_24	D10	28	2510	2395	157
Sg_D10_25	D10	28	2560	2409	192
Sg_D10_26	D10	28	2363	2275	79
Sg_D10_2	D10	28	2209	2129	158
Sg_D10_3	D10	28	2562	2451	100
Sg_D10_4	D10	28	1487	1426	90
Sg_D10_5	D10	28	2753	2731	44
Sg_D10_6	D10	28	1707	1601	71
Sg_D10_7	D10	28	2163	2044	96
Sg_D10_8	D10	28	2528	2362	119
Sg_D10_9	D10	28	3190	3095	182
Sg_D16_10	D16	101	1626	1538	124
Sg_D16_11	D16	101	1783	1694	56
Sg_D16_12	D16	101	2174	1954	73
Sg_D16_13	D16	101	1674	1449	70
Sg_D16_14	D16	101	1624	1511	75
Sg_D16_15	D16	101	3575	3544	32
Sg_D16_17	D16	101	2463	2355	143
Sg_D16_18	D16	101	2614	2422	191
Sg_D16_1	D16	101	2052	1957	105
Sg_D16_20	D16	101	2579	2403	123
Sg_D16_21	D16	101	1787	1680	67
Sg_D16_22	D16	101	1911	1741	105
Sg_D16_23	D16	101	1624	1437	18
Sg_D16_24	D16	101	2108	1930	91
Sg_D16_25	D16	101	2413	2236	272
Sg_D16_26	D16	101	1660	1513	87
Sg_D16_27	D16	101	2025	1944	61
Sg_D16_28	D16	101	2914	2837	156
Sg_D16_29	D16	101	1749	1677	82
Sg_D16_2	D16	101	2033	1854	55
Sg_D16_30	D16	101	2276	2222	116
Sg_D16_31	D16	101	2196	2016	105
Sg_D16_32	D16	101	1910	1709	76
Sg_D16_33	D16	101	1910	1804	58
Sg_D16_34	D16	101	2844	2720	107
Sg_D16_35	D16	101	3328	3184	127
Sg_D16_36	D16	101	2089	1957	74
Sg_D16_3	D16	101	2443	2285	146
Sg_D16_4	D16	101	1363	1345	45
Sg_D16_5	D16	101	2129	1997	101
Sg_D16_6	D16	101	2009	1900	143
Sg_D16_7	D16	101	2346	2232	155
Sg_D16_8	D16	101	2082	1880	70
Sg_D16_9	D16	101	2249	2190	111
Sg_D18_10	D18	53	1722	1623	111
Sg_D18_11	D18	53	1963	1904	56
Sg_D18_12	D18	53	1979	1829	96
Sg_D18_13	D18	53	2723	2586	121
Sg_D18_14	D18	53	2463	2348	125
Sg_D18_15	D18	53	2838	2593	204
Sg_D18_16	D18	53	2158	2004	120
Sg_D18_17	D18	53	2178	2127	104
Sg_D18_18	D18	53	4402	4333	128
Sg_D18_19	D18	53	3235	3038	240
Sg_D18_1	D18	53	3717	3442	253
Sg_D18_20	D18	53	3983	3737	388
Sg_D18_21	D18	53	2107	1964	101
Sg_D18_22	D18	53	2233	2104	110
Sg_D18_23	D18	53	2660	2572	176
Sg_D18_24	D18	53	2138	1991	83
Sg_D18_25	D18	53	1904	1756	117
Sg_D18_26	D18	53	2067	1891	117
Sg_D18_28	D18	53	2709	2440	221
Sg_D18_29	D18	53	1811	1632	52
Sg_D18_2	D18	53	2822	2702	164
Sg_D18_30	D18	53	2233	2094	84
Sg_D18_31	D18	53	3360	3066	284
Sg_D18_32	D18	53	1906	1728	136
Sg_D18_33	D18	53	2699	2331	188
Sg_D18_34	D18	53	2472	2371	78
Sg_D18_35	D18	53	2275	2251	90
Sg_D18_36	D18	53	2021	1916	79
Sg_D18_37	D18	53	2024	1800	109
Sg_D18_38	D18	53	1824	1758	48
Sg_D18_39	D18	53	1598	1524	77
Sg_D18_3	D18	53	1891	1802	83
Sg_D18_40	D18	53	2221	2091	66
Sg_D18_42	D18	53	1604	1583	60
Sg_D18_43	D18	53	1150	1094	55
Sg_D18_44	D18	53	2929	2679	234
Sg_D18_45	D18	53	2289	2199	107
Sg_D18_46	D18	53	2060	1962	185
Sg_D18_47	D18	53	1477	1327	38
Sg_D18_4	D18	53	2717	2588	141
Sg_D18_5	D18	53	4196	3689	327
Sg_D18_6	D18	53	2468	2391	214
Sg_D18_7	D18	53	1541	1457	59
Sg_D18_8	D18	53	3938	3885	106
Sg_D18_9	D18	53	1686	1600	59
Sg_E04_10	E04	67	1947	1815	85
Sg_E04_11	E04	67	1596	1526	57
Sg_E04_12	E04	67	2325	2118	178
Sg_E04_13	E04	67	2430	2374	142
Sg_E04_14	E04	67	4968	4890	170
Sg_E04_15	E04	67	5920	5775	317
Sg_E04_16	E04	67	2096	2048	116
Sg_E04_17	E04	67	2733	2579	188
Sg_E04_18	E04	67	3301	3038	276
Sg_E04_19	E04	67	3478	3379	188
Sg_E04_1	E04	67	2079	2025	96
Sg_E04_20	E04	67	1803	1741	129
Sg_E04_21	E04	67	1943	1846	87
Sg_E04_22	E04	67	4928	4841	294
Sg_E04_23	E04	67	3802	3714	241
Sg_E04_24	E04	67	3699	3497	331
Sg_E04_25	E04	67	1959	1925	66
Sg_E04_26	E04	67	2717	2644	174
Sg_E04_27	E04	67	1318	1205	81
Sg_E04_28	E04	67	2968	2860	183
Sg_E04_2	E04	67	2109	2026	128
Sg_E04_31	E04	67	2613	2487	197
Sg_E04_32	E04	67	2441	2301	138
Sg_E04_3	E04	67	2318	2240	123
Sg_E04_4	E04	67	2791	2582	199
Sg_E04_5	E04	67	2559	2440	134
Sg_E04_6	E04	67	1600	1519	81
Sg_E04_7	E04	67	2505	2468	101
Sg_E04_8	E04	67	2555	2409	196
Sg_E04_9	E04	67	6103	5899	438
Sg_E06_10	E06	68	1998	1893	107
Sg_E06_11	E06	68	2551	2400	166
Sg_E06_12	E06	68	2146	2002	103
Sg_E06_13	E06	68	1906	1703	76
Sg_E06_14	E06	68	2022	1912	88
Sg_E06_15	E06	68	1858	1740	67
Sg_E06_16	E06	68	1987	1874	151
Sg_E06_17	E06	68	2716	2594	168
Sg_E06_18	E06	68	2114	2001	72
Sg_E06_19	E06	68	2373	2237	105
Sg_E06_1	E06	68	2695	2557	147
Sg_E06_20	E06	68	1305	1239	35
Sg_E06_21	E06	68	2318	2128	140
Sg_E06_22	E06	68	3506	3328	202
Sg_E06_23	E06	68	1851	1741	70
Sg_E06_24	E06	68	2118	1990	132
Sg_E06_25	E06	68	2128	2038	87
Sg_E06_26	E06	68	2418	2337	111
Sg_E06_27	E06	68	2139	1925	125
Sg_E06_28	E06	68	2685	2407	147
Sg_E06_29	E06	68	1904	1710	64
Sg_E06_2	E06	68	4429	4295	306
Sg_E06_30	E06	68	1762	1611	106
Sg_E06_31	E06	68	1404	1309	37
Sg_E06_32	E06	68	2154	2024	95
Sg_E06_33	E06	68	2387	2185	126
Sg_E06_34	E06	68	2100	1860	53
Sg_E06_35	E06	68	4197	4148	78
Sg_E06_36	E06	68	2647	2305	176
Sg_E06_37	E06	68	2049	1795	141
Sg_E06_38	E06	68	2087	1988	72
Sg_E06_39	E06	68	3296	3139	209
Sg_E06_3	E06	68	1587	1497	71
Sg_E06_40	E06	68	2508	2385	109
Sg_E06_41	E06	68	2257	2184	128
Sg_E06_42	E06	68	2169	1894	126
Sg_E06_43	E06	68	2740	2630	168
Sg_E06_44	E06	68	1786	1771	107
Sg_E06_45	E06	68	3274	3130	254
Sg_E06_46	E06	68	1979	1922	85
Sg_E06_47	E06	68	4957	4318	475
Sg_E06_48	E06	68	2382	2246	123
Sg_E06_49	E06	68	1868	1746	86
Sg_E06_4	E06	68	2945	2741	166
Sg_E06_50	E06	68	4863	4814	83
Sg_E06_51	E06	68	1178	870	98
Sg_E06_53	E06	68	2232	2173	115
Sg_E06_5	E06	68	3174	2888	302
